Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchase_cadence_days,est_annual_orders,est_annual_value,tenure_orders,is_high_tenure,lifetime_value_proxy,promo_dependency_score,is_promo_dependent,is_organic_high_value,satisfaction_score,is_at_risk_dissatisfied,customer_value_score,value_tier,category_role
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,False,Store Pickup,False,False,9,Credit Card,Annually,365,1.0,82.0,9,False,820,0,False,True,4.7,False,28.6,Bronze,Entry-Point Category
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,False,2-Day Shipping,False,False,1,Bank Transfer,Annually,365,1.0,34.0,1,False,68,0,False,False,3.1,False,6.4,Bronze,Entry-Point Category
1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,False,Free Shipping,False,False,17,PayPal,Annually,365,1.0,92.0,17,False,1656,0,False,True,2.7,False,18.3,Bronze,Entry-Point Category
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,False,Express,False,False,6,PayPal,Weekly,7,52.142857142857146,4067.14,6,False,546,0,False,True,3.7,False,61.2,Gold,Entry-Point Category
1776,18,Male,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,False,2-Day Shipping,False,False,12,Cash,Bi-Weekly,14,26.071428571428573,1225.36,12,False,611,0,False,False,3.3,False,47.4,Silver,Entry-Point Category
1777,56,Male,Jacket,Outerwear,64,Arizona,L,Cyan,Summer,3.4,False,Free Shipping,False,False,10,Venmo,Every 3 Months,90,4.055555555555555,259.56,10,False,704,0,False,True,3.4,False,28.4,Bronze,Entry-Point Category
1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,False,Free Shipping,False,False,4,Cash,Fortnightly,14,26.071428571428573,1147.14,4,False,220,0,False,False,4.7,False,53.1,Silver,Entry-Point Category
1779,49,Male,Belt,Accessories,94,Texas,M,Red,Winter,4.9,False,Store Pickup,False,False,8,Debit Card,Bi-Weekly,14,26.071428571428573,2450.71,8,False,846,0,False,True,4.9,False,68.5,Gold,Retention Category
1780,29,Male,Scarf,Accessories,62,Virginia,M,Charcoal,Winter,4.3,False,Free Shipping,False,False,41,Venmo,Weekly,7,52.142857142857146,3232.86,41,True,2604,0,False,True,4.3,False,85.9,Platinum,Retention Category
1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,False,Next Day Air,False,False,49,Credit Card,Weekly,7,52.142857142857146,4223.57,49,True,4050,0,False,True,4.2,False,91.3,Platinum,Retention Category
1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,False,Express,False,False,49,Bank Transfer,Quarterly,90,4.055555555555555,133.83,49,True,1650,0,False,False,3.7,False,48.6,Silver,Entry-Point Category
1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,False,Next Day Air,False,False,40,Bank Transfer,Fortnightly,14,26.071428571428573,2294.29,40,True,3608,0,False,True,2.7,False,68.4,Gold,Entry-Point Category
1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,False,Free Shipping,False,False,30,Credit Card,Monthly,30,12.166666666666666,596.17,30,False,1519,0,False,False,3.3,False,49.3,Silver,Retention Category
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,False,Standard,False,False,4,Debit Card,Quarterly,90,4.055555555555555,125.72,4,False,155,0,False,False,4.8,False,30.2,Silver,Retention Category
1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,False,Next Day Air,False,False,22,Venmo,Monthly,30,12.166666666666666,352.83,22,False,667,0,False,False,4.1,False,46.1,Silver,Retention Category
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,False,2-Day Shipping,False,False,22,Venmo,Monthly,30,12.166666666666666,413.67,22,False,782,0,False,False,4.6,False,53.2,Silver,Entry-Point Category
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,False,2-Day Shipping,False,False,10,Bank Transfer,Quarterly,90,4.055555555555555,154.11,10,False,418,0,False,False,4.9,False,36.0,Silver,Entry-Point Category
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,False,Store Pickup,False,False,23,Cash,Bi-Weekly,14,26.071428571428573,1068.93,23,False,984,0,False,False,3.1,False,50.3,Silver,Entry-Point Category
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,False,2-Day Shipping,False,False,43,Debit Card,Quarterly,90,4.055555555555555,137.89,43,True,1496,0,False,False,3.0,False,39.6,Silver,Entry-Point Category
1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,False,Store Pickup,False,False,31,PayPal,Bi-Weekly,14,26.071428571428573,677.86,31,False,832,0,False,False,3.7,False,54.6,Silver,Retention Category
1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,False,Store Pickup,False,False,38,Cash,Annually,365,1.0,98.0,38,True,3822,0,False,True,4.0,False,42.8,Silver,Entry-Point Category
1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,False,Express,False,False,22,Debit Card,Every 3 Months,90,4.055555555555555,239.28,22,False,1357,0,False,False,3.0,False,31.3,Silver,Entry-Point Category
1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,False,Store Pickup,False,False,45,Cash,Every 3 Months,90,4.055555555555555,373.11,45,True,4232,0,False,True,3.8,False,58.3,Gold,Retention Category
1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,False,Express,False,False,21,Debit Card,Fortnightly,14,26.071428571428573,1042.86,21,False,880,0,False,False,3.7,False,53.6,Silver,Retention Category
1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4.0,False,2-Day Shipping,False,False,9,Debit Card,Fortnightly,14,26.071428571428573,521.43,9,False,200,0,False,False,4.0,False,41.5,Silver,Entry-Point Category
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,False,Store Pickup,False,False,34,Venmo,Weekly,7,52.142857142857146,1825.0,34,False,1225,0,False,False,3.1,False,64.4,Gold,Entry-Point Category
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,False,2-Day Shipping,False,False,26,Venmo,Weekly,7,52.142857142857146,1825.0,26,False,945,0,False,False,3.9,False,66.0,Gold,Retention Category
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,False,Express,False,False,1,Cash,Weekly,7,52.142857142857146,4275.71,1,False,164,0,False,True,3.7,False,58.3,Gold,Entry-Point Category
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,False,Express,False,False,47,Venmo,Weekly,7,52.142857142857146,2502.86,47,True,2304,0,False,False,3.9,False,84.1,Platinum,Entry-Point Category
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,False,Express,False,False,30,Credit Card,Weekly,7,52.142857142857146,3024.29,30,False,1798,0,False,False,2.7,False,65.9,Gold,Entry-Point Category
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,False,Express,False,False,48,Debit Card,Fortnightly,14,26.071428571428573,1486.07,48,True,2793,0,False,False,3.9,False,76.2,Gold,Entry-Point Category
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,False,Store Pickup,False,False,31,Venmo,Bi-Weekly,14,26.071428571428573,2502.86,31,False,3072,0,False,True,2.6,False,64.2,Gold,Entry-Point Category
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,False,Free Shipping,False,False,33,Venmo,Fortnightly,14,26.071428571428573,2528.93,33,False,3298,0,False,True,3.5,False,72.9,Gold,Entry-Point Category
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,False,Next Day Air,False,False,39,Credit Card,Weekly,7,52.142857142857146,2190.0,39,True,1680,0,False,False,4.4,False,80.6,Platinum,Entry-Point Category
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,False,Store Pickup,False,False,46,Debit Card,Weekly,7,52.142857142857146,3232.86,46,True,2914,0,False,True,4.9,False,93.4,Platinum,Entry-Point Category
1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,False,Standard,False,False,24,Venmo,Annually,365,1.0,67.0,24,False,1675,0,False,True,3.9,False,29.7,Bronze,Retention Category
1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,False,Standard,False,False,37,Venmo,Fortnightly,14,26.071428571428573,1199.29,37,False,1748,0,False,False,3.5,False,63.9,Gold,Entry-Point Category
1809,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,False,Next Day Air,False,False,7,Debit Card,Monthly,30,12.166666666666666,863.83,7,False,568,0,False,True,4.3,False,48.1,Silver,Entry-Point Category
1810,58,Male,Backpack,Accessories,99,Alaska,S,Blue,Fall,3.4,False,Free Shipping,False,False,6,Debit Card,Fortnightly,14,26.071428571428573,2581.07,6,False,693,0,False,True,3.4,False,56.3,Gold,Retention Category
1811,41,Male,Jeans,Clothing,28,Maryland,M,Magenta,Fall,2.7,False,Standard,False,False,16,Cash,Bi-Weekly,14,26.071428571428573,730.0,16,False,476,0,False,False,2.7,False,38.2,Silver,Entry-Point Category
1812,42,Male,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,False,Standard,False,False,33,Bank Transfer,Annually,365,1.0,77.0,33,False,2618,0,False,True,3.6,False,33.6,Silver,Retention Category
1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,False,Express,False,False,18,PayPal,Bi-Weekly,14,26.071428571428573,1642.5,18,False,1197,0,False,True,4.9,False,67.2,Gold,Entry-Point Category
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,False,Free Shipping,False,False,24,PayPal,Weekly,7,52.142857142857146,3232.86,24,False,1550,0,False,True,3.5,False,69.1,Gold,Entry-Point Category
1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,False,Free Shipping,False,False,24,Cash,Quarterly,90,4.055555555555555,373.11,24,False,2300,0,False,True,3.8,False,45.8,Silver,Entry-Point Category
1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,False,2-Day Shipping,False,False,48,Credit Card,Every 3 Months,90,4.055555555555555,292.0,48,True,3528,0,False,True,4.5,False,61.8,Gold,Entry-Point Category
1817,26,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4.0,False,Express,False,False,4,Cash,Weekly,7,52.142857142857146,4119.29,4,False,395,0,False,True,4.0,False,62.5,Gold,Retention Category
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,False,Free Shipping,False,False,20,Cash,Weekly,7,52.142857142857146,1407.86,20,False,567,0,False,False,4.7,False,65.1,Gold,Entry-Point Category
1819,58,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,False,Express,False,False,47,Debit Card,Every 3 Months,90,4.055555555555555,158.17,47,True,1872,0,False,False,3.8,False,49.5,Silver,Retention Category
1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,False,Next Day Air,False,False,50,Cash,Quarterly,90,4.055555555555555,348.78,50,True,4386,0,False,True,4.5,False,65.8,Gold,Entry-Point Category
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,False,Express,False,False,31,PayPal,Monthly,30,12.166666666666666,1143.67,31,False,3008,0,False,True,5.0,False,71.3,Gold,Entry-Point Category
1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,False,Express,False,False,29,PayPal,Quarterly,90,4.055555555555555,214.94,29,False,1590,0,False,False,2.8,False,32.8,Silver,Entry-Point Category
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,False,Standard,False,False,4,Cash,Annually,365,1.0,85.0,4,False,425,0,False,True,4.4,False,23.6,Bronze,Entry-Point Category
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,False,Free Shipping,False,False,40,Bank Transfer,Bi-Weekly,14,26.071428571428573,1303.57,40,True,2050,0,False,False,4.7,False,76.3,Gold,Entry-Point Category
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,False,Express,False,False,31,Cash,Monthly,30,12.166666666666666,571.83,31,False,1504,0,False,False,3.8,False,53.7,Silver,Entry-Point Category
1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,False,Next Day Air,False,False,41,Credit Card,Weekly,7,52.142857142857146,3910.71,41,True,3150,0,False,True,4.9,False,91.6,Platinum,Entry-Point Category
1827,45,Male,T-shirt,Clothing,60,Indiana,M,Turquoise,Winter,4.2,False,Express,False,False,44,Debit Card,Annually,365,1.0,60.0,44,True,2700,0,False,True,4.2,False,43.5,Silver,Entry-Point Category
1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,False,2-Day Shipping,False,False,31,Bank Transfer,Weekly,7,52.142857142857146,1877.14,31,False,1152,0,False,False,4.9,False,77.4,Gold,Entry-Point Category
1829,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,False,Express,False,False,45,Cash,Every 3 Months,90,4.055555555555555,324.44,45,True,3680,0,False,True,3.9,False,56.7,Gold,Entry-Point Category
1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,False,2-Day Shipping,False,False,50,Credit Card,Quarterly,90,4.055555555555555,389.33,50,True,4896,0,False,True,4.9,False,71.1,Gold,Retention Category
1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,False,Express,False,False,7,Venmo,Annually,365,1.0,80.0,7,False,640,0,False,True,4.8,False,28.0,Bronze,Retention Category
1832,62,Male,Blouse,Clothing,71,Maine,M,Cyan,Summer,3.3,False,Free Shipping,False,False,5,Bank Transfer,Every 3 Months,90,4.055555555555555,287.94,5,False,426,0,False,True,3.3,False,26.0,Bronze,Entry-Point Category
1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,False,Free Shipping,False,False,48,Cash,Monthly,30,12.166666666666666,352.83,48,True,1421,0,False,False,4.6,False,65.7,Gold,Retention Category
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,False,2-Day Shipping,False,False,19,PayPal,Fortnightly,14,26.071428571428573,1381.79,19,False,1060,0,False,False,4.5,False,62.6,Gold,Retention Category
1835,49,Male,Skirt,Clothing,35,Indiana,M,Charcoal,Summer,4.1,False,2-Day Shipping,False,False,39,Venmo,Fortnightly,14,26.071428571428573,912.5,39,True,1400,0,False,False,4.1,False,66.0,Gold,Entry-Point Category
1836,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,False,2-Day Shipping,False,False,45,Credit Card,Quarterly,90,4.055555555555555,304.17,45,True,3450,0,False,True,3.2,False,49.9,Silver,Retention Category
1837,66,Male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,False,2-Day Shipping,False,False,35,Credit Card,Monthly,30,12.166666666666666,632.67,35,False,1872,0,False,False,4.2,False,60.7,Gold,Entry-Point Category
1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,False,Free Shipping,False,False,8,Venmo,Monthly,30,12.166666666666666,936.83,8,False,693,0,False,True,4.8,False,53.2,Silver,Retention Category
1839,37,Male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,False,Next Day Air,False,False,11,Credit Card,Quarterly,90,4.055555555555555,97.33,11,False,288,0,False,False,4.1,False,27.2,Bronze,Retention Category
1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,False,Store Pickup,False,False,32,Cash,Annually,365,1.0,78.0,32,False,2574,0,False,True,3.7,False,33.8,Silver,Entry-Point Category
1841,42,Male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,False,Store Pickup,False,False,46,Bank Transfer,Every 3 Months,90,4.055555555555555,397.44,46,True,4606,0,False,True,2.6,False,50.7,Silver,Entry-Point Category
1842,31,Male,Socks,Clothing,57,Vermont,L,Blue,Winter,3.0,False,Standard,False,False,7,PayPal,Every 3 Months,90,4.055555555555555,231.17,7,False,456,0,False,False,3.0,False,22.1,Bronze,Entry-Point Category
1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,False,Express,False,False,1,Debit Card,Annually,365,1.0,78.0,1,False,156,0,False,True,4.4,False,20.9,Bronze,Retention Category
1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,False,Next Day Air,False,False,32,Credit Card,Monthly,30,12.166666666666666,924.67,32,False,2508,0,False,True,4.7,False,66.9,Gold,Entry-Point Category
1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,False,2-Day Shipping,False,False,31,Credit Card,Annually,365,1.0,26.0,31,False,832,0,False,False,2.7,False,20.6,Bronze,Entry-Point Category
1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,False,2-Day Shipping,False,False,39,Bank Transfer,Quarterly,90,4.055555555555555,316.33,39,True,3120,0,False,True,2.8,False,43.9,Silver,Entry-Point Category
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,False,Standard,False,False,9,Venmo,Quarterly,90,4.055555555555555,214.94,9,False,530,0,False,False,2.9,False,21.6,Bronze,Retention Category
1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,False,Free Shipping,False,False,49,Credit Card,Weekly,7,52.142857142857146,5214.29,49,True,5000,0,False,True,4.4,False,94.5,Platinum,Entry-Point Category
1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,False,Express,False,False,34,Cash,Every 3 Months,90,4.055555555555555,296.06,34,False,2555,0,False,True,2.7,False,39.2,Silver,Entry-Point Category
1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,False,Store Pickup,False,False,35,Bank Transfer,Monthly,30,12.166666666666666,486.67,35,False,1440,0,False,False,4.5,False,60.9,Gold,Entry-Point Category
1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,False,Store Pickup,False,False,50,Debit Card,Weekly,7,52.142857142857146,3962.86,50,True,3876,0,False,True,2.8,False,80.0,Platinum,Retention Category
1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,False,Free Shipping,False,False,4,Bank Transfer,Fortnightly,14,26.071428571428573,2085.71,4,False,400,0,False,True,3.1,False,48.2,Silver,Entry-Point Category
1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,False,Store Pickup,False,False,32,Cash,Weekly,7,52.142857142857146,4171.43,32,False,2640,0,False,True,3.8,False,77.8,Gold,Entry-Point Category
1854,29,Male,Blouse,Clothing,67,North Dakota,XL,Olive,Spring,2.9,False,Express,False,False,11,PayPal,Fortnightly,14,26.071428571428573,1746.79,11,False,804,0,False,True,2.9,False,47.9,Silver,Entry-Point Category
1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,False,Express,False,False,49,Credit Card,Annually,365,1.0,61.0,49,True,3050,0,False,True,3.8,False,43.3,Silver,Entry-Point Category
1856,60,Male,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,False,Standard,False,False,9,Cash,Annually,365,1.0,76.0,9,False,760,0,False,True,4.7,False,27.9,Bronze,Entry-Point Category
1857,63,Male,Jewelry,Accessories,55,Arizona,XL,Beige,Summer,3.2,False,Free Shipping,False,False,30,PayPal,Bi-Weekly,14,26.071428571428573,1433.93,30,False,1705,0,False,False,3.2,False,59.1,Gold,Retention Category
1858,51,Male,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4.0,False,Next Day Air,False,False,33,Cash,Monthly,30,12.166666666666666,1034.17,33,False,2890,0,False,True,4.0,False,63.4,Gold,Entry-Point Category
1859,22,Male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,False,2-Day Shipping,False,False,8,Debit Card,Annually,365,1.0,69.0,8,False,621,0,False,True,4.9,False,28.4,Bronze,Retention Category
1860,54,Male,Belt,Accessories,26,New Jersey,L,Beige,Summer,3.7,False,Store Pickup,False,False,29,Debit Card,Fortnightly,14,26.071428571428573,677.86,29,False,780,0,False,False,3.7,False,53.4,Silver,Retention Category
1861,18,Male,T-shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,False,Next Day Air,False,False,4,Credit Card,Monthly,30,12.166666666666666,778.67,4,False,320,0,False,True,4.8,False,48.7,Silver,Entry-Point Category
1862,29,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,False,Standard,False,False,19,Debit Card,Monthly,30,12.166666666666666,730.0,19,False,1200,0,False,True,3.6,False,47.2,Silver,Entry-Point Category
1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,False,Express,False,False,10,PayPal,Fortnightly,14,26.071428571428573,938.57,10,False,396,0,False,False,4.6,False,52.9,Silver,Retention Category
1864,25,Male,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,False,2-Day Shipping,False,False,39,Debit Card,Monthly,30,12.166666666666666,255.5,39,True,840,0,False,False,4.3,False,52.9,Silver,Entry-Point Category
1865,19,Male,Backpack,Accessories,72,Wyoming,S,Cyan,Fall,3.2,False,2-Day Shipping,False,False,21,Venmo,Quarterly,90,4.055555555555555,292.0,21,False,1584,0,False,True,3.2,False,34.9,Silver,Retention Category
1866,56,Male,Pants,Clothing,62,Missouri,S,Silver,Summer,3.8,False,Store Pickup,False,False,12,Bank Transfer,Monthly,30,12.166666666666666,754.33,12,False,806,0,False,True,3.8,False,44.9,Silver,Entry-Point Category
1867,31,Male,T-shirt,Clothing,44,Alaska,XL,Gold,Winter,4.2,False,Standard,False,False,9,Credit Card,Fortnightly,14,26.071428571428573,1147.14,9,False,440,0,False,False,4.2,False,52.1,Silver,Entry-Point Category
1868,45,Male,Skirt,Clothing,52,Delaware,M,Brown,Fall,3.4,False,2-Day Shipping,False,False,20,Venmo,Quarterly,90,4.055555555555555,210.89,20,False,1092,0,False,False,3.4,False,32.0,Silver,Entry-Point Category
1869,23,Male,Gloves,Accessories,58,Indiana,M,Silver,Spring,4.7,False,Next Day Air,False,False,44,Cash,Fortnightly,14,26.071428571428573,1512.14,44,True,2610,0,False,False,4.7,False,80.3,Platinum,Retention Category
